trajectory_source,subset,contrast,metric,et_measure,n_items,spearman_rho,spearman_p,pearson_r,pearson_p,spearman_p_fdr,spearman_fdr_sig
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_sampler_entropy,tt,24,-0.29304347826086957,0.1646178527005883,-0.358607927078011,0.08528760398954453,0.9295281434334138,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_sampler_p_target,tt,24,-0.19999999999999998,0.34875573272354543,-0.1611881859852719,0.4517841965604298,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,cumulative_kl,tt,24,0.049565217391304345,0.8180937896030709,0.058945484241487114,0.7843961133873278,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,sampler_cumulative_kl,tt,24,0.08173913043478259,0.7041697144360882,0.04652513722581876,0.8290854468674032,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,steps_taken,regin,24,-0.23126028340663835,0.27691198812162243,-0.3256782853334796,0.12042119958254738,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_surprisal,regin,24,0.2217391304347826,0.29771785747175966,0.30337109722600936,0.14955944082525052,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_entropy,regin,24,-0.20434782608695648,0.33815724851317563,-0.3311384211606285,0.11396756401813772,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_sampler_entropy,regin,24,-0.05826086956521739,0.7868436161547347,-0.13339322826304806,0.5343417788000514,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_sampler_p_target,regin,24,0.06695652173913043,0.7559095203776366,0.13395721217554757,0.5325992559655282,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,cumulative_kl,regin,24,-0.15043478260869564,0.48290169232371793,-0.22947126632709797,0.28074922465787744,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,sampler_cumulative_kl,regin,24,-0.011304347826086955,0.958190162801108,-0.1383636160714548,0.5190777499680465,0.9911198401272534,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,steps_taken,regout,24,0.12590351913253656,0.5577327824015499,0.21629900177983366,0.31003004876764756,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_surprisal,regout,24,-0.08086956521739129,0.707180750468238,-0.1483600131276006,0.48902739636717885,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_entropy,regout,24,0.1226086956521739,0.5681672657020507,0.20843475888801144,0.3283722592450642,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_sampler_entropy,regout,24,-0.10521739130434782,0.6246273816458914,-0.09434049311061402,0.6610384358402125,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,final_sampler_p_target,regout,24,-0.5069565217391303,0.011461586292892815,-0.29124278872712067,0.1673482030511545,0.2406933121507491,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,cumulative_kl,regout,24,0.17043478260869566,0.4258955363074477,0.1730669940483472,0.4186761507442857,0.9727939923156125,False
bidirectional,ClassicGP,NPZ_AMB-NPZ_UAMB,sampler_cumulative_kl,regout,24,0.16260869565217392,0.44775415138241526,0.2174671051321273,0.3073604020277191,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,steps_taken,ffd,24,-0.057205785607237894,0.7906193794786449,-0.12726818623769298,0.5534365345719854,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_surprisal,ffd,24,0.3852173913043478,0.06304015267072925,0.4111769066875526,0.04592292531623805,0.6522886565211187,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_entropy,ffd,24,-0.02608695652173913,0.903693217741266,-0.08829838012890454,0.6815986084080103,0.9863339303791361,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_entropy,ffd,24,-0.02,0.9260958020254711,-0.0736932556812282,0.7321891980097552,0.9863339303791361,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_p_target,ffd,24,-0.39999999999999997,0.05277988140256792,-0.37126402024083066,0.07406913587535222,0.646553547181457,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,cumulative_kl,ffd,24,0.08956521739130434,0.6772689468428972,-0.006612130867093835,0.9755377677928385,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,sampler_cumulative_kl,ffd,24,0.05739130434782608,0.7899551413098405,-0.03445577968681324,0.8730117687844261,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,steps_taken,gz,24,-0.05895252715249706,0.7843709451858667,-0.10380663335918007,0.629304430792542,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_surprisal,gz,24,0.6347826086956522,0.0008620162988746089,0.7176544357073382,7.889288831436692e-05,0.09007573935181935,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_entropy,gz,24,-0.07913043478260869,0.7132155791016112,-0.12288673229628375,0.5672833988824364,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_entropy,gz,24,-0.12,0.5764898720889464,-0.09646934535932894,0.6538497226324718,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_p_target,gz,24,-0.6443478260869565,0.0006778931573613395,-0.5904308406394527,0.002386055931358013,0.09007573935181935,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,cumulative_kl,gz,24,0.21652173913043476,0.3095198975623006,0.16973010633951416,0.4278396499218224,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,sampler_cumulative_kl,gz,24,0.13217391304347825,0.5381181783911482,0.15464718329733626,0.4705849834781753,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,steps_taken,gp,24,-0.06026258331144145,0.7796930656054974,-0.06822417226054123,0.7514289744936992,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_surprisal,gp,24,0.5626086956521739,0.004211057389435812,0.5321625291665839,0.007433743100594367,0.15895344696280558,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_entropy,gp,24,-0.13565217391304346,0.5273785419058558,-0.1274281116653809,0.5529340460452908,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_entropy,gp,24,-0.25130434782608696,0.23619938811607974,-0.34257761737422937,0.10127348607690016,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_p_target,gp,24,-0.4782608695652173,0.01808063272650028,-0.3526743504243065,0.09096675437061433,0.3176355921257761,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,cumulative_kl,gp,24,0.18521739130434778,0.38623268190217497,0.1992149320916956,0.35069013586069214,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,sampler_cumulative_kl,gp,24,0.09130434782608696,0.671341269564641,0.17061225322509133,0.4254066739534603,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,steps_taken,tt,24,0.015283988521017759,0.9434911400038951,-0.015764568464953582,0.9417172090909366,0.9886301208285101,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_surprisal,tt,24,0.5539130434782608,0.00497994810299091,0.6494559744182569,0.0005942738389692425,0.15895344696280558,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_entropy,tt,24,-0.021739130434782605,0.9196887674366272,-0.046482835377077876,0.8292386173098723,0.9863339303791361,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_entropy,tt,24,-0.041739130434782605,0.8464521133997218,-0.052026093173375865,0.8092204850379553,0.975909495449091,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_p_target,tt,24,-0.5495652173913043,0.005406579828666856,-0.48515747770287365,0.01625959944541914,0.15895344696280558,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,cumulative_kl,tt,24,0.38869565217391305,0.060498404649825734,0.30813857365603486,0.1429485601195392,0.6522886565211187,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,sampler_cumulative_kl,tt,24,0.32521739130434785,0.12097787354372343,0.2929343983613974,0.16478235533083263,0.846845114806064,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,steps_taken,regin,24,-0.01026433819886077,0.9620338654112973,-0.08150678832493927,0.7049738235717502,0.9911198401272534,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_surprisal,regin,24,0.35268537472139655,0.09095594724337627,0.28225346020456255,0.1814517830580448,0.763915557799314,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_entropy,regin,24,-0.009132420307212487,0.966218175715797,-0.054411993344690116,0.8006392378713916,0.9911198401272534,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_entropy,regin,24,0.2526636284995455,0.23358948778761812,0.22602894280934233,0.2882265784023304,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_p_target,regin,24,-0.35007611177647874,0.09354068054685477,-0.1234601581488938,0.5654624392238696,0.763915557799314,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,cumulative_kl,regin,24,0.06610132793791897,0.7589365541596034,0.038675661676953334,0.8576053637026733,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,sampler_cumulative_kl,regin,24,0.036094804071363645,0.8670222090058429,0.019386378051691397,0.9283574971798279,0.9766457066962368,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,steps_taken,regout,24,-0.4882142618999387,0.015501846962002318,-0.5077682825809561,0.011308442274850554,0.30383620045524545,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_surprisal,regout,24,0.3217391304347825,0.12523945866486338,0.19823681181581948,0.3531090479804665,0.8562883918016241,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_entropy,regout,24,-0.537391304347826,0.006767290779716272,-0.5373479766092516,0.006772600947697665,0.1808712262942349,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_entropy,regout,24,0.09999999999999999,0.6419932296067883,0.06398734127605088,0.7664338684399329,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,final_sampler_p_target,regout,24,0.16173913043478258,0.4502188848463706,-0.01740206470217421,0.935674902254287,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,cumulative_kl,regout,24,-0.16869565217391302,0.43070226172098125,-0.18402628309479988,0.3893483921243988,0.9727939923156125,False
bidirectional,RelativeClause,RC_Obj-RC_Subj,sampler_cumulative_kl,regout,24,-0.23478260869565212,0.26945461176954527,-0.2564247745120528,0.226467222833725,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,steps_taken,ffd,24,-0.42014522193494136,0.040942493353813496,-0.1344077130997674,0.5312092821184946,0.5731949069533889,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_surprisal,ffd,24,0.09304347826086956,0.6654325452454303,-0.007090217195923142,0.9737696128541474,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_entropy,ffd,24,-0.27999999999999997,0.1851120536513263,-0.17872946603589537,0.4033749771625236,0.9295281434334138,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_entropy,ffd,24,0.07304347826086956,0.7344671341768292,0.2227875551055593,0.2953804808393796,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_p_target,ffd,24,0.25913043478260867,0.22143371075635887,0.22604286970818976,0.2881960775217599,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,cumulative_kl,ffd,24,-0.08608695652173912,0.6891799258775774,-0.08036736122943283,0.7089216737088246,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,sampler_cumulative_kl,ffd,24,0.0017391304347826085,0.9935650421080594,-0.0374504785976564,0.862073452379704,0.9935650421080593,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,steps_taken,gz,24,-0.21188581476127125,0.3202441824976027,0.012849294034046985,0.9524819918560583,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_surprisal,gz,24,0.04608695652173912,0.8306723439322352,-0.009166712694808545,0.9660913953288455,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_entropy,gz,24,0.18608695652173912,0.38396703397174836,-0.003073565780043936,0.9886277402861355,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_entropy,gz,24,0.09217391304347824,0.6683845191595212,0.2069832303050938,0.3318277810528928,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_p_target,gz,24,0.16869565217391302,0.43070226172098125,-0.1312558249480521,0.5409698265178535,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,cumulative_kl,gz,24,0.10956521739130433,0.6103019785284629,0.009117102523058272,0.9662748064593443,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,sampler_cumulative_kl,gz,24,0.17391304347826084,0.4163699952935561,0.046311147902144856,0.8298603410979559,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,steps_taken,gp,24,0.0968768884116326,0.652476905461141,0.1531283224615053,0.4750073108257442,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_surprisal,gp,24,-0.09391304347826085,0.6624853858393347,-0.20946769648448568,0.3259265075657755,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_entropy,gp,24,0.34434782608695647,0.09940670099301682,0.1396795549351582,0.5150718932430243,0.773407881723603,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_entropy,gp,24,0.16260869565217392,0.44775415138241526,0.28664158885311053,0.17446816848758728,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_p_target,gp,24,-0.019130434782608695,0.9293010160374854,0.055048023435378554,0.7983553898988629,0.9863339303791361,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,cumulative_kl,gp,24,0.23565217391304347,0.26763351040669076,0.05383725160626425,0.8027043771043894,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,sampler_cumulative_kl,gp,24,0.3834782608695652,0.06434139809221918,0.006207659255910936,0.9770337536136895,0.6522886565211187,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,steps_taken,tt,24,-0.03730019232961254,0.8626218129955954,0.05577723455319444,0.7957389229925922,0.9766457066962368,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_surprisal,tt,24,-0.05739130434782608,0.7899551413098405,-0.09359724229653964,0.6635551505904866,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_entropy,tt,24,0.13391304347826086,0.5327356259700111,0.03262541743854023,0.8797085383106455,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_entropy,tt,24,0.10869565217391304,0.6131561977406332,0.2073666700451316,0.3309128448179829,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_p_target,tt,24,-0.14956521739130432,0.48546433225418195,0.036878446866013784,0.8641609948871833,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,cumulative_kl,tt,24,0.2669565217391304,0.20729622036281845,0.03772998663620042,0.8610537552997706,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,sampler_cumulative_kl,tt,24,0.2904347826086956,0.1685835887354832,0.022387982262794207,0.9172995886421698,0.9295281434334138,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,steps_taken,regin,24,-0.21395804766847198,0.31542289684911,-0.2691242586143281,0.20349058425168673,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_surprisal,regin,24,-0.02,0.9260958020254711,0.18880670079369766,0.37692975668544326,0.9863339303791361,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_entropy,regin,24,-0.17304347826086955,0.4187403495722347,-0.3052897466701241,0.14687334717131173,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_entropy,regin,24,0.05217391304347826,0.8086881976469136,-0.0424798740560432,0.8437594760191295,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_p_target,regin,24,0.1269565217391304,0.5544163873133454,0.24978186066970684,0.23914533566988697,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,cumulative_kl,regin,24,-0.18521739130434778,0.38623268190217497,-0.20754186564808685,0.33049531128735943,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,sampler_cumulative_kl,regin,24,-0.2208695652173913,0.29966517423017197,-0.21005863969723118,0.32453225993112256,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,steps_taken,regout,24,0.3189341796507133,0.1287545112327074,0.1423181882338624,0.5070848721447759,0.8603142341458176,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_surprisal,regout,24,-0.20917591275091457,0.3266162635268538,-0.13924418604885797,0.5163955470996204,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_entropy,regout,24,0.11393781526141294,0.5960336167714975,0.11086590079453969,0.6060429532708986,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_entropy,regout,24,0.07218960814272729,0.7374638658724129,0.01421583606877612,0.947434857612507,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,final_sampler_p_target,regout,24,-0.08741030865474811,0.6846395988142764,0.0028962671827051645,0.9892837111145616,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,cumulative_kl,regout,24,0.18612742340414024,0.38386178225599876,0.10475866067046469,0.6261466685318522,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachHigh-AttachMulti,sampler_cumulative_kl,regout,24,0.254838014286977,0.22945419811680634,0.0751957565847171,0.7269302792572622,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,steps_taken,ffd,24,-0.0786380727656414,0.7149271425687858,-0.20799134347392995,0.3294255476928381,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_surprisal,ffd,24,0.20608695652173914,0.3339723271430127,0.19767841191326097,0.3544943707220961,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_entropy,ffd,24,-0.09130434782608696,0.671341269564641,-0.18952621832258226,0.37508047609029815,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_entropy,ffd,24,0.15391304347826085,0.47271986689761514,0.19372834561893787,0.36438485738925486,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_p_target,ffd,24,-0.09478260869565217,0.659543078769137,-0.2500274726374021,0.23866846458190483,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,cumulative_kl,ffd,24,-0.1443478260869565,0.5009827163280622,-0.16960928167363473,0.4281734718046477,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,sampler_cumulative_kl,ffd,24,-0.21043478260869564,0.3236466869695016,-0.12654449809412496,0.5557129725380805,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,steps_taken,gz,24,-0.14996097597168825,0.48429716955422086,-0.13976334431237175,0.5148173362351467,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_surprisal,gz,24,0.007826086956521738,0.9710483085120961,-0.1290513819463029,0.5478455119708823,0.9911198401272534,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_entropy,gz,24,-0.13739130434782607,0.5220471463273302,-0.14224733601679493,0.5072985448210621,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_entropy,gz,24,-0.19565217391304346,0.3595479632342291,-0.2874968139184921,0.17312913549228695,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_p_target,gz,24,-0.17739130434782607,0.40696255139715687,-0.09584017727778354,0.6559712272746958,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,cumulative_kl,gz,24,-0.1026086956521739,0.6332868165639749,-0.018488359121786417,0.9316683918960107,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,sampler_cumulative_kl,gz,24,0.029565217391304344,0.8909226043767046,0.10385357348158686,0.6291485875405821,0.9863339303791361,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,steps_taken,gp,24,0.1508753721666376,0.48160587249358167,0.07728114828504708,0.7196510062540127,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_surprisal,gp,24,-0.39999999999999997,0.05277988140256792,-0.0906950986072578,0.6734157023002023,0.646553547181457,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_entropy,gp,24,0.15304347826086956,0.4752549676743846,0.11960620946019161,0.5777508229580977,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_entropy,gp,24,-0.03739130434782608,0.8622893584755251,0.010955567311811382,0.9594791009643368,0.9766457066962368,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_p_target,gp,24,0.15304347826086956,0.4752549676743846,0.02782677356969089,0.8973022976617147,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,cumulative_kl,gp,24,0.2826086956521739,0.18087936831931142,-0.0004654594358390052,0.9982777370549276,0.9295281434334138,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,sampler_cumulative_kl,gp,24,0.23826086956521736,0.26221750952163636,0.03844920481761921,0.8584309079639267,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,steps_taken,tt,24,0.046634205942415255,0.8286905486661791,-0.18534830179455114,0.3858911109147939,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_surprisal,tt,24,0.05304347826086955,0.8055586374612034,-0.04259339005959448,0.8433469893373311,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_entropy,tt,24,0.03826086956521739,0.8591175903218993,-0.209805090627384,0.3251300305390692,0.9766457066962368,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_entropy,tt,24,-0.33739130434782605,0.10689212043935849,-0.48821026057434885,0.015502819640639019,0.773407881723603,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_p_target,tt,24,-0.15304347826086956,0.4752549676743846,-0.06728168568461139,0.7547594849333272,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,cumulative_kl,tt,24,-0.09652173913043478,0.6536731719946905,-0.13598695553045523,0.5263502480073214,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,sampler_cumulative_kl,tt,24,-0.02695652173913043,0.9004982689028822,-0.11063989729312518,0.606782102655963,0.9863339303791361,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,steps_taken,regin,24,0.0018287923898986373,0.9932332910529731,-0.18194213125860267,0.39483420082356724,0.9935650421080593,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_surprisal,regin,24,0.3052173913043478,0.14697401734454307,0.23341930925893933,0.2723255997497967,0.9295281434334138,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_entropy,regin,24,0.05304347826086955,0.8055586374612034,-0.16739614297344907,0.43431294796729103,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_entropy,regin,24,-0.01652173913043478,0.9389228669455103,-0.03779412134316289,0.8608198103333243,0.9886301208285101,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_p_target,regin,24,-0.10869565217391304,0.6131561977406332,-0.23338043868119407,0.27240774203648555,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,cumulative_kl,regin,24,-0.09304347826086956,0.6654325452454303,-0.18126417651777893,0.3966280026164617,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,sampler_cumulative_kl,regin,24,-0.1391304347826087,0.5167416555162507,-0.19795418965108458,0.35380980106400695,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,steps_taken,regout,24,0.14813218358178964,0.48970242013649923,0.02449188644126188,0.9095575470603258,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_surprisal,regout,24,-0.40869565217391296,0.047381337539541823,0.05489934980387312,0.7988891021373931,0.6331869653011498,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_entropy,regout,24,0.05565217391304347,0.7961874995255513,-0.015508320096844767,0.9426630477140919,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_entropy,regout,24,-0.05826086956521739,0.7868436161547347,0.06364255382410774,0.7676586178926179,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,final_sampler_p_target,regout,24,0.5982608695652173,0.002014803986009246,0.2811560189366153,0.18322805473905418,0.14808809297167957,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,cumulative_kl,regout,24,0.09999999999999999,0.6419932296067883,-0.14192974167596084,0.5082568704326217,0.9727939923156125,False
bidirectional,AttachmentAmbiguity,AttachLow-AttachMulti,sampler_cumulative_kl,regout,24,-0.1208695652173913,0.5737097351958667,-0.22183155079652622,0.2975113533278888,0.9727939923156125,False
