subset,contrast,human_measure,rank,metric,observed_mean,predicted_mean,abs_err,rel_abs_err,magnitude_ratio
AttachmentAmbiguity,AttachHigh-AttachMulti,SPR_RT,1,sampler_cumulative_kl,30.95209363920576,1.7749482657612223,29.17714537344454,0.9426549852668782,0.0573450147331218
AttachmentAmbiguity,AttachHigh-AttachMulti,SPR_RT,2,total_sampler_kl,30.95209363920576,1.7749482657612223,29.17714537344454,0.9426549852668782,0.0573450147331218
AttachmentAmbiguity,AttachHigh-AttachMulti,SPR_RT,3,max_sampler_kl_value,30.95209363920576,1.164304329511,29.78778930969476,0.9623836647988094,0.0376163352011904
AttachmentAmbiguity,AttachLow-AttachMulti,SPR_RT,1,max_sampler_kl_value,4.026938638423822,1.0268165959905178,3.000122042433304,0.745013100971307,0.2549868990286931
AttachmentAmbiguity,AttachLow-AttachMulti,SPR_RT,2,top5_jaccard_mean,4.026938638423822,0.4633643773293482,3.5635742610944736,0.8849338371069113,0.1150661628930886
AttachmentAmbiguity,AttachLow-AttachMulti,SPR_RT,3,sampler_cumulative_kl,4.026938638423822,0.3033602716145983,3.7235783668092233,0.924667272374099,0.0753327276259009
Agreement,UNAGREE-AGREE,ffd,1,max_sampler_kl_step,-2.977461203586381,-0.1872413335353794,2.7902198700510015,0.9371137621172543,0.0628862378827457
Agreement,UNAGREE-AGREE,ffd,2,max_sampler_kl_value,-2.977461203586381,-7.748884990772037e-05,2.9773837147364732,0.9999739748582401,2.6025141759826895e-05
Agreement,UNAGREE-AGREE,ffd,3,argmax_flips,-2.977461203586381,0.0666959191948374,3.0441571227812183,1.0224002647337609,-0.0224002647337609
ClassicGP,MVRR_AMB-MVRR_UAMB,ffd,1,final_syntactic_rank,1.2816435450034949,0.2120832517938495,1.0695602932096453,0.834522435960717,0.165477564039283
ClassicGP,MVRR_AMB-MVRR_UAMB,ffd,2,syn_rank_end,1.2816435450034949,0.2120832517938495,1.0695602932096453,0.834522435960717,0.165477564039283
ClassicGP,MVRR_AMB-MVRR_UAMB,ffd,3,max_sampler_kl_value,1.2816435450034949,6.506934843149755e-05,1.2815784756550634,0.9999492297615159,5.077023848414897e-05
ClassicGP,NPS_AMB-NPS_UAMB,ffd,1,argmax_settle_step,-13.458412103339782,-0.548945222910549,12.909466880429234,0.959211739193636,0.040788260806364
ClassicGP,NPS_AMB-NPS_UAMB,ffd,2,ent_cliff_magnitude,-13.458412103339782,-0.3820709683595176,13.076341134980265,0.9716109920378568,0.0283890079621432
ClassicGP,NPS_AMB-NPS_UAMB,ffd,3,sampler_cumulative_kl,-13.458412103339782,-0.2533598119045995,13.205052291435182,0.9811746133229396,0.0188253866770602
ClassicGP,NPZ_AMB-NPZ_UAMB,ffd,1,argmax_settle_step,-3.855899549932416,-0.1458350717506734,3.7100644781817427,0.9621787160525929,0.0378212839474071
ClassicGP,NPZ_AMB-NPZ_UAMB,ffd,2,max_sampler_kl_step,-3.855899549932416,-0.1136410862764722,3.742258463655944,0.9705279961770623,0.0294720038229377
ClassicGP,NPZ_AMB-NPZ_UAMB,ffd,3,sampler_cumulative_kl,-3.855899549932416,-0.0590495461645505,3.7968500037678656,0.9846859220786534,0.0153140779213466
RelativeClause,RC_Obj-RC_Subj,ffd,1,final_semantic_rank,-15.08812239942042,-2.0953081442280017,12.99281425519242,0.861128635574398,0.138871364425602
RelativeClause,RC_Obj-RC_Subj,ffd,2,ent_cliff_magnitude,-15.08812239942042,-1.9511684906386115,13.136953908781809,0.8706818224967765,0.1293181775032234
RelativeClause,RC_Obj-RC_Subj,ffd,3,argmax_settle_step,-15.08812239942042,-1.2516745990508404,13.83644780036958,0.9170423883160623,0.0829576116839376
AttachmentAmbiguity,AttachHigh-AttachMulti,ffd,1,sampler_cumulative_kl,-5.215941645795634,-0.8581611233229296,4.357780522472704,0.8354734041139705,0.1645265958860294
AttachmentAmbiguity,AttachHigh-AttachMulti,ffd,2,total_sampler_kl,-5.215941645795634,-0.8581611233229296,4.357780522472704,0.8354734041139705,0.1645265958860294
AttachmentAmbiguity,AttachHigh-AttachMulti,ffd,3,ent_cliff_magnitude,-5.215941645795634,-0.3063703175615029,4.909571328234131,0.9412627022373887,0.0587372977626112
AttachmentAmbiguity,AttachLow-AttachMulti,ffd,1,sampler_cumulative_kl,-6.458681572447596,-0.1466701855384447,6.312011386909152,0.9772910022125674,0.0227089977874326
AttachmentAmbiguity,AttachLow-AttachMulti,ffd,2,final_semantic_rank,-6.458681572447596,-0.1342878625631106,6.324393709884486,0.9792081617499189,0.0207918382500812
AttachmentAmbiguity,AttachLow-AttachMulti,ffd,3,top5_jaccard_mean,-6.458681572447596,-0.0984514121895039,6.360230160258093,0.9847567323012962,0.0152432676987038
Agreement,UNAGREE-AGREE,gz,1,max_sampler_kl_step,-7.227656130915245,-1.1893601306564408,6.038296000258804,0.8354431769977093,0.1645568230022906
Agreement,UNAGREE-AGREE,gz,2,argmax_flips,-7.227656130915245,-0.4252550247302953,6.80240110618495,0.941162803400216,0.0588371965997841
Agreement,UNAGREE-AGREE,gz,3,top5_jaccard_mean,-7.227656130915245,0.4685010989475605,7.696157229862806,1.0648206127216837,-0.0648206127216837
ClassicGP,MVRR_AMB-MVRR_UAMB,gz,1,final_syntactic_rank,5.342793348672632,1.6285016325425232,3.7142917161301083,0.6951965898237278,0.3048034101762722
ClassicGP,MVRR_AMB-MVRR_UAMB,gz,2,syn_rank_end,5.342793348672632,1.6285016325425232,3.7142917161301083,0.6951965898237278,0.3048034101762722
ClassicGP,MVRR_AMB-MVRR_UAMB,gz,3,argmax_flips,5.342793348672632,0.3680091560165988,4.974784192656033,0.9311204585316729,0.0688795414683271
ClassicGP,NPS_AMB-NPS_UAMB,gz,1,sampler_cumulative_kl,-1.9990340192089944,-1.903079507616212,0.09595451159278245,0.04800043954767266,0.9519995604523276
ClassicGP,NPS_AMB-NPS_UAMB,gz,2,total_sampler_kl,-1.9990340192089944,-1.903079507616212,0.09595451159278245,0.04800043954767266,0.9519995604523276
ClassicGP,NPS_AMB-NPS_UAMB,gz,3,ent_cliff_magnitude,-1.9990340192089944,-2.3804678029259243,0.38143378371692993,0.19080905079737512,1.1908090507973752
ClassicGP,NPZ_AMB-NPZ_UAMB,gz,1,max_sampler_kl_value,-2.4550915840686174,-0.9137677460128728,1.5413238380557446,0.6278070635155035,0.3721929364844965
ClassicGP,NPZ_AMB-NPZ_UAMB,gz,2,argmax_settle_step,-2.4550915840686174,-0.8394302945020028,1.6156612895666145,0.658085954939862,0.341914045060138
ClassicGP,NPZ_AMB-NPZ_UAMB,gz,3,max_sampler_kl_step,-2.4550915840686174,-0.7218501100676443,1.7332414740009732,0.7059783371211829,0.2940216628788172
RelativeClause,RC_Obj-RC_Subj,gz,1,ent_cliff_magnitude,-135.4121390555583,-12.15662574414255,123.25551331141575,0.9102249929073581,0.0897750070926418
RelativeClause,RC_Obj-RC_Subj,gz,2,final_semantic_rank,-135.4121390555583,-10.30318315089685,125.10895590466146,0.9239124112302107,0.0760875887697893
RelativeClause,RC_Obj-RC_Subj,gz,3,argmax_settle_step,-135.4121390555583,-7.204670074824307,128.207468980734,0.9467945036163391,0.053205496383661
AttachmentAmbiguity,AttachHigh-AttachMulti,gz,1,final_semantic_rank,2.064784222677417,0.7360169634118042,1.3287672592656126,0.6435380727302308,0.3564619272697691
AttachmentAmbiguity,AttachHigh-AttachMulti,gz,2,final_syntactic_rank,2.064784222677417,0.6580558625450598,1.406728360132357,0.6812955778537695,0.3187044221462304
AttachmentAmbiguity,AttachHigh-AttachMulti,gz,3,syn_rank_end,2.064784222677417,0.6580558625450598,1.406728360132357,0.6812955778537695,0.3187044221462304
AttachmentAmbiguity,AttachLow-AttachMulti,gz,1,argmax_settle_step,1.2466886907453418,1.0734852822771943,0.17320340846814752,0.13893076094610005,0.8610692390539001
AttachmentAmbiguity,AttachLow-AttachMulti,gz,2,max_sampler_kl_step,1.2466886907453418,1.429141497465706,0.18245280672036412,0.14634993328710105,1.146349933287101
AttachmentAmbiguity,AttachLow-AttachMulti,gz,3,final_syntactic_rank,1.2466886907453418,0.3193413463415251,0.9273473444038167,0.7438483651033968,0.2561516348966033
Agreement,UNAGREE-AGREE,gp,1,max_sampler_kl_value,152.2176866229243,8.076538020669014,144.1411486022553,0.9469408700141639,0.0530591299858361
Agreement,UNAGREE-AGREE,gp,2,sampler_cumulative_kl,152.2176866229243,4.926044973580809,147.2916416493435,0.9676381563610037,0.0323618436389962
Agreement,UNAGREE-AGREE,gp,3,total_sampler_kl,152.2176866229243,4.926044973580809,147.2916416493435,0.9676381563610037,0.0323618436389962
ClassicGP,MVRR_AMB-MVRR_UAMB,gp,1,argmax_flips,587.6095029513382,1.7551366482496675,585.8543663030886,0.9970130900888529,0.0029869099111472
ClassicGP,MVRR_AMB-MVRR_UAMB,gp,2,final_syntactic_rank,587.6095029513382,1.4000195371613249,586.2094834141768,0.9976174321039234,0.0023825678960764
ClassicGP,MVRR_AMB-MVRR_UAMB,gp,3,syn_rank_end,587.6095029513382,1.4000195371613249,586.2094834141768,0.9976174321039234,0.0023825678960764
ClassicGP,NPS_AMB-NPS_UAMB,gp,1,argmax_flips,183.1402683161772,2.925227747082779,180.21504056909444,0.9840273918238855,0.0159726081761145
ClassicGP,NPS_AMB-NPS_UAMB,gp,2,max_sampler_kl_value,183.1402683161772,1.530789664525398,181.6094786516518,0.9916414359408788,0.0083585640591211
ClassicGP,NPS_AMB-NPS_UAMB,gp,3,final_syntactic_rank,183.1402683161772,1.3093956037745496,181.83087271240265,0.9928503129551279,0.0071496870448719
ClassicGP,NPZ_AMB-NPZ_UAMB,gp,1,ent_cliff_magnitude,523.7746542243021,7.994447057863073,515.780207166439,0.9847368577433311,0.0152631422566688
ClassicGP,NPZ_AMB-NPZ_UAMB,gp,2,final_syntactic_rank,523.7746542243021,4.138361873142574,519.6362923511596,0.9920989650038118,0.0079010349961881
ClassicGP,NPZ_AMB-NPZ_UAMB,gp,3,syn_rank_end,523.7746542243021,4.138361873142574,519.6362923511596,0.9920989650038118,0.0079010349961881
RelativeClause,RC_Obj-RC_Subj,gp,1,max_sampler_kl_value,-113.09646367822016,-32.919213343734484,80.17725033448568,0.7089280047040588,0.2910719952959412
RelativeClause,RC_Obj-RC_Subj,gp,2,ent_cliff_magnitude,-113.09646367822016,-27.087683919034664,86.0087797591855,0.7604904429540431,0.2395095570459569
RelativeClause,RC_Obj-RC_Subj,gp,3,sampler_cumulative_kl,-113.09646367822016,-22.987380972909893,90.10908270531027,0.7967453603296286,0.2032546396703714
AttachmentAmbiguity,AttachHigh-AttachMulti,gp,1,top5_jaccard_mean,59.72155947238124,1.7069030170890829,58.014656455292155,0.9714189811490362,0.0285810188509637
AttachmentAmbiguity,AttachHigh-AttachMulti,gp,2,argmax_flips,59.72155947238124,1.0530819889498015,58.66847748343144,0.9823668035755696,0.0176331964244304
AttachmentAmbiguity,AttachHigh-AttachMulti,gp,3,final_syntactic_rank,59.72155947238124,0.5657292849429018,59.15583018743833,0.9905272184795421,0.0094727815204579
AttachmentAmbiguity,AttachLow-AttachMulti,gp,1,argmax_settle_step,36.092428920821185,0.9825275437650826,35.109901377056104,0.972777461280854,0.027222538719146
AttachmentAmbiguity,AttachLow-AttachMulti,gp,2,final_syntactic_rank,36.092428920821185,0.2745371051323554,35.81789181568883,0.9923934987657764,0.0076065012342236
AttachmentAmbiguity,AttachLow-AttachMulti,gp,3,syn_rank_end,36.092428920821185,0.2745371051323554,35.81789181568883,0.9923934987657764,0.0076065012342236
Agreement,UNAGREE-AGREE,tt,1,final_syntactic_rank,85.65296480541555,10.836780641269034,74.81618416414652,0.8734803790401444,0.1265196209598556
Agreement,UNAGREE-AGREE,tt,2,syn_rank_end,85.65296480541555,10.836780641269034,74.81618416414652,0.8734803790401444,0.1265196209598556
Agreement,UNAGREE-AGREE,tt,3,final_semantic_rank,85.65296480541555,9.076704270834044,76.57626053458151,0.8940293042808933,0.1059706957191066
ClassicGP,MVRR_AMB-MVRR_UAMB,tt,1,final_syntactic_rank,320.9092599102416,4.154874260698899,316.7543856495427,0.9870528065726087,0.0129471934273913
ClassicGP,MVRR_AMB-MVRR_UAMB,tt,2,syn_rank_end,320.9092599102416,4.154874260698899,316.7543856495427,0.9870528065726087,0.0129471934273913
ClassicGP,MVRR_AMB-MVRR_UAMB,tt,3,top5_jaccard_mean,320.9092599102416,0.1643713235418123,320.7448885866998,0.9994877950122482,0.0005122049877519
ClassicGP,NPS_AMB-NPS_UAMB,tt,1,final_semantic_rank,77.30341098363105,5.448357386679689,71.85505359695136,0.9295198320830451,0.0704801679169548
ClassicGP,NPS_AMB-NPS_UAMB,tt,2,final_syntactic_rank,77.30341098363105,3.8859272651480903,73.41748371848297,0.9497314902964511,0.0502685097035489
ClassicGP,NPS_AMB-NPS_UAMB,tt,3,syn_rank_end,77.30341098363105,3.8859272651480903,73.41748371848297,0.9497314902964511,0.0502685097035489
ClassicGP,NPZ_AMB-NPZ_UAMB,tt,1,final_syntactic_rank,216.4963528959058,12.28152377290466,204.21482912300115,0.943271451880717,0.0567285481192829
ClassicGP,NPZ_AMB-NPZ_UAMB,tt,2,syn_rank_end,216.4963528959058,12.28152377290466,204.21482912300115,0.943271451880717,0.0567285481192829
ClassicGP,NPZ_AMB-NPZ_UAMB,tt,3,final_semantic_rank,216.4963528959058,11.66017837037166,204.83617452553415,0.9461414558979753,0.0538585441020247
RelativeClause,RC_Obj-RC_Subj,tt,1,final_semantic_rank,-281.9534625836998,-28.837451799111104,253.11601078458867,0.8977226541754191,0.1022773458245809
RelativeClause,RC_Obj-RC_Subj,tt,2,ent_cliff_magnitude,-281.9534625836998,-19.393796416768293,262.5596661669315,0.9312163211650182,0.0687836788349819
RelativeClause,RC_Obj-RC_Subj,tt,3,final_syntactic_rank,-281.9534625836998,-16.086624087612513,265.86683849608727,0.9429458182914243,0.0570541817085757
AttachmentAmbiguity,AttachHigh-AttachMulti,tt,1,final_semantic_rank,35.789513861528526,2.0600287692516184,33.72948509227691,0.9424404372403052,0.0575595627596948
AttachmentAmbiguity,AttachHigh-AttachMulti,tt,2,final_syntactic_rank,35.789513861528526,1.678929459297957,34.11058440223057,0.9530887883586846,0.0469112116413154
AttachmentAmbiguity,AttachHigh-AttachMulti,tt,3,syn_rank_end,35.789513861528526,1.678929459297957,34.11058440223057,0.9530887883586846,0.0469112116413154
AttachmentAmbiguity,AttachLow-AttachMulti,tt,1,max_sampler_kl_step,16.082865945298796,3.701414571108197,12.381451374190599,0.7698535457736522,0.2301464542263477
AttachmentAmbiguity,AttachLow-AttachMulti,tt,2,argmax_settle_step,16.082865945298796,2.2966719451264055,13.78619400017239,0.8571975944500272,0.1428024055499728
AttachmentAmbiguity,AttachLow-AttachMulti,tt,3,final_syntactic_rank,16.082865945298796,0.8147508812869901,15.268115064011806,0.949340441930056,0.050659558069944
Agreement,UNAGREE-AGREE,regin,1,final_semantic_rank,0.0465929836344443,0.01319275521323,0.033400228421214304,0.7168510324057219,0.2831489675942786
Agreement,UNAGREE-AGREE,regin,2,final_syntactic_rank,0.0465929836344443,0.0102947748455727,0.0362982087888716,0.7790488171707854,0.2209511828292151
Agreement,UNAGREE-AGREE,regin,3,syn_rank_end,0.0465929836344443,0.0102947748455727,0.0362982087888716,0.7790488171707854,0.2209511828292151
ClassicGP,MVRR_AMB-MVRR_UAMB,regin,1,max_sampler_kl_value,0.0866385187022861,0.0081346981325658,0.0785038205697203,0.906107603703165,0.0938923962968354
ClassicGP,MVRR_AMB-MVRR_UAMB,regin,2,sampler_cumulative_kl,0.0866385187022861,0.0052123427548374,0.0814261759474487,0.9398380439449981,0.0601619560550019
ClassicGP,MVRR_AMB-MVRR_UAMB,regin,3,total_sampler_kl,0.0866385187022861,0.0052123427548374,0.0814261759474487,0.9398380439449981,0.0601619560550019
ClassicGP,NPS_AMB-NPS_UAMB,regin,1,max_sampler_kl_value,-0.0021114909389458,-0.0018360921679831,0.0002753987709627002,0.1304285828951736,0.8695714171048272
ClassicGP,NPS_AMB-NPS_UAMB,regin,2,argmax_settle_step,-0.0021114909389458,-0.0026298699707308,0.0005183790317849998,0.2455037917632788,1.2455037917633245
ClassicGP,NPS_AMB-NPS_UAMB,regin,3,argmax_flips,-0.0021114909389458,-0.0005019760567789,0.0016095148821669001,0.7622646408184348,0.2377353591815979
ClassicGP,NPZ_AMB-NPZ_UAMB,regin,1,final_semantic_rank,0.0517299177686513,0.0169477680877199,0.03478214968093141,0.6723797597453294,0.3276202402546718
ClassicGP,NPZ_AMB-NPZ_UAMB,regin,2,max_sampler_kl_value,0.0517299177686513,0.0135266523527832,0.038203265415868104,0.7385139405541362,0.2614860594458656
ClassicGP,NPZ_AMB-NPZ_UAMB,regin,3,final_syntactic_rank,0.0517299177686513,0.0116672585879524,0.0400626591806989,0.7744582034688089,0.2255417965311911
RelativeClause,RC_Obj-RC_Subj,regin,1,top5_jaccard_mean,0.0090191292429369,0.0130967670299568,0.004077637787019899,0.45210991850606824,1.452109918506073
RelativeClause,RC_Obj-RC_Subj,regin,2,max_sampler_kl_step,0.0090191292429369,0.0001179316219059,0.008901197621031,0.9869242785274138,0.0130757214725888
RelativeClause,RC_Obj-RC_Subj,regin,3,argmax_flips,0.0090191292429369,-0.0001807113804404,0.0091998406233773,1.0200364553575856,-0.0200364553575883
AttachmentAmbiguity,AttachHigh-AttachMulti,regin,1,sampler_cumulative_kl,0.0300679339907354,0.0277748451255629,0.0022930888651725018,0.07626359915114399,0.923736400848856
AttachmentAmbiguity,AttachHigh-AttachMulti,regin,2,total_sampler_kl,0.0300679339907354,0.0277748451255629,0.0022930888651725018,0.07626359915114399,0.923736400848856
AttachmentAmbiguity,AttachHigh-AttachMulti,regin,3,max_sampler_kl_value,0.0300679339907354,0.0124726211715854,0.01759531281915,0.5851852948916113,0.4148147051083892
AttachmentAmbiguity,AttachLow-AttachMulti,regin,1,max_sampler_kl_value,0.062052003830014,0.0109997825223801,0.0510522213076339,0.8227328394984142,0.177267160501586
AttachmentAmbiguity,AttachLow-AttachMulti,regin,2,top5_jaccard_mean,0.062052003830014,0.00620948660503,0.055842517224984005,0.8999309253245014,0.1000690746755001
AttachmentAmbiguity,AttachLow-AttachMulti,regin,3,sampler_cumulative_kl,0.062052003830014,0.0047470592376565,0.05730494459235751,0.9234986955351088,0.0765013044648918
Agreement,UNAGREE-AGREE,regout,1,max_sampler_kl_value,0.0903626128389391,0.0076512950980778,0.0827113177408613,0.9153267611715108,0.0846732388284894
Agreement,UNAGREE-AGREE,regout,2,top5_jaccard_mean,0.0903626128389391,0.0039926002340596,0.08637001260487949,0.955815794733869,0.0441842052661312
Agreement,UNAGREE-AGREE,regout,3,sampler_cumulative_kl,0.0903626128389391,0.0030138469751824,0.0873487658637567,0.9666471909067722,0.0333528090932286
ClassicGP,MVRR_AMB-MVRR_UAMB,regout,1,final_semantic_rank,0.293143259393761,0.0016217139778867,0.29152154541587433,0.9944678448986325,0.0055321551013675
ClassicGP,MVRR_AMB-MVRR_UAMB,regout,2,max_sampler_kl_step,0.293143259393761,0.0009421052261701,0.2922011541675909,0.9967861951589184,0.0032138048410816
ClassicGP,MVRR_AMB-MVRR_UAMB,regout,3,argmax_flips,0.293143259393761,0.0006369168703772,0.2925063425233838,0.9978272846126689,0.0021727153873312
ClassicGP,NPS_AMB-NPS_UAMB,regout,1,max_sampler_kl_value,0.0890118129124639,0.0014501910876166,0.08756162182484731,0.9837078805591484,0.0162921194408524
ClassicGP,NPS_AMB-NPS_UAMB,regout,2,argmax_flips,0.0890118129124639,0.0010615281172954,0.0879502847951685,0.9880743006735597,0.0119256993264405
ClassicGP,NPS_AMB-NPS_UAMB,regout,3,argmax_settle_step,0.0890118129124639,0.0004427422087699,0.088569070703694,0.9950260286327917,0.0049739713672088
ClassicGP,NPZ_AMB-NPZ_UAMB,regout,1,ent_cliff_magnitude,0.1894800921641422,0.0046506446471945,0.1848294475169477,0.9754557611088465,0.024544238891154
ClassicGP,NPZ_AMB-NPZ_UAMB,regout,2,top5_jaccard_mean,0.1894800921641422,0.0025776077834347,0.1869024843807075,0.9863964189905409,0.0136035810094595
ClassicGP,NPZ_AMB-NPZ_UAMB,regout,3,max_sampler_kl_step,0.1894800921641422,0.0005676372840383,0.18891245488010389,0.9970042378724063,0.002995762127594
RelativeClause,RC_Obj-RC_Subj,regout,1,final_semantic_rank,0.0767846949489017,0.0137683053367551,0.06301638961214659,0.8206894571122856,0.1793105428877145
RelativeClause,RC_Obj-RC_Subj,regout,2,final_syntactic_rank,0.0767846949489017,0.0042747217334617,0.07250997321543999,0.9443284662873711,0.0556715337126299
RelativeClause,RC_Obj-RC_Subj,regout,3,syn_rank_end,0.0767846949489017,0.0042747217334617,0.07250997321543999,0.9443284662873711,0.0556715337126299
AttachmentAmbiguity,AttachHigh-AttachMulti,regout,1,top5_jaccard_mean,0.0831017762910296,0.0034338533206005,0.0796679229704291,0.9586789419690037,0.0413210580309966
AttachmentAmbiguity,AttachHigh-AttachMulti,regout,2,argmax_flips,0.0831017762910296,0.0003821501222263,0.08271962616880331,0.9954014205317588,0.0045985794682417
AttachmentAmbiguity,AttachHigh-AttachMulti,regout,3,argmax_settle_step,0.0831017762910296,8.272905098430372e-05,0.0830190472400453,0.9990044851665435,0.0009955148334565
AttachmentAmbiguity,AttachLow-AttachMulti,regout,1,final_semantic_rank,0.0441030371789906,0.0008824078214377,0.0432206293575529,0.9799921302957781,0.020007869704224
AttachmentAmbiguity,AttachLow-AttachMulti,regout,2,argmax_settle_step,0.0441030371789906,-0.000150416456335,0.044253453635325596,1.003410569111704,-0.0034105691117062
AttachmentAmbiguity,AttachLow-AttachMulti,regout,3,final_syntactic_rank,0.0441030371789906,-0.0002165049223893,0.0443195421013799,1.0049090705819335,-0.0049090705819337
