,Agr,MVRR,NPZ,NPS,RC,HiAt,LowA
ffd,2.977461203586381,1.2816435450034949,3.855899549932416,13.458412103339782,15.08812239942042,5.215941645795634,6.458681572447596
gz,7.227656130915245,5.342793348672632,2.4550915840686174,1.9990340192089944,135.4121390555583,2.064784222677417,1.2466886907453418
gp,152.2176866229243,587.6095029513382,523.7746542243021,183.1402683161772,113.09646367822016,59.72155947238124,36.092428920821185
tt,85.65296480541555,320.9092599102416,216.4963528959058,77.30341098363105,281.9534625836998,35.789513861528526,16.082865945298796
regin,0.0465929836344443,0.0866385187022861,0.0517299177686513,0.0021114909389458,0.0090191292429369,0.0300679339907354,0.062052003830014
regout,0.0903626128389391,0.293143259393761,0.1894800921641422,0.0890118129124639,0.0767846949489017,0.0831017762910296,0.0441030371789906
