predictor_family,trajectory_source,metric,spearman_rho_vs_human_SPR,spearman_p_scipy,spearman_p_exact_perm7_shuffle_model_across_cells,kendall_tau_vs_human_SPR,kendall_p,pearson_r_vs_human_SPR,spearman_rho_mag_SPR_vs_mag_metric,spearman_p_mag
final_commitment_metric,critical_position,steps_taken,0.14285714285714288,0.7599453002180929,0.7825396825396825,0.04761904761904762,1.0,0.22719065536014182,-0.28571428571428575,0.5345092286010406
final_commitment_metric,critical_position,final_surprisal,-0.10714285714285716,0.8191508555699912,0.8396825396825397,-0.14285714285714288,0.7726190476190476,0.25003262199354653,-0.07142857142857144,0.8790481931481541
final_commitment_metric,critical_position,final_entropy,0.25,0.5887244480896833,0.5948412698412698,0.14285714285714288,0.7726190476190476,0.3763051897327135,-0.3214285714285715,0.4820720382996776
final_commitment_metric,critical_position,final_sampler_entropy,0.28571428571428575,0.5345092286010406,0.555952380952381,0.23809523809523814,0.5619047619047619,0.39613708051729984,-0.28571428571428575,0.5345092286010406
final_commitment_metric,critical_position,final_sampler_p_target,-0.5,0.2531699951003227,0.26666666666666666,-0.33333333333333337,0.3813492063492063,-0.4653208149097874,-0.4642857142857144,0.2939341076002517
final_commitment_metric,critical_position,cumulative_kl,0.3214285714285715,0.4820720382996776,0.4976190476190476,0.23809523809523814,0.5619047619047619,0.28480343471303005,-0.03571428571428572,0.9394082054712856
final_commitment_metric,critical_position,sampler_cumulative_kl,0.5,0.2531699951003227,0.26666666666666666,0.33333333333333337,0.3813492063492063,0.47435758023179997,-0.3571428571428572,0.4316113520383278
