source,metric,spearman_rho_order,spearman_p,kendall_tau,kendall_p,mean_signed_MVRR,mean_signed_NPZ,mean_signed_NPS,mean_signed_Agreement,mean_signed_AttachHigh,order_signed_large_to_small
critical_position,steps_taken,-0.3,0.6238376647810728,-0.19999999999999998,0.8166666666666667,-74.25,44.458333333333336,-120.16666666666667,60.44444444444444,-47.0, Agr>NPZ > HiA>MVRR>NPS 
critical_position,final_surprisal,-0.7,0.18812040437418728,-0.6,0.23333333333333334,-0.9174484496744303,-0.11156037038035616,1.0985848517644798,-0.060176525502978445,0.2819653306433361,NPS > HiA> Agr>NPZ >MVRR
critical_position,final_entropy,-0.3,0.6238376647810728,-0.19999999999999998,0.8166666666666667,-0.36429622521003086,0.35655631870031357,-0.9248609741528829,0.8329243726200528,-0.1713628408809503, Agr>NPZ > HiA>MVRR>NPS 
critical_position,final_sampler_entropy,-0.7999999999999999,0.10408803866182788,-0.6,0.23333333333333334,-0.08687851826349895,0.19453859329223633,0.18162169059117636,0.5615875720977783,0.2895362973213196, Agr> HiA>NPZ >NPS >MVRR
critical_position,final_sampler_p_target,0.3,0.6238376647810728,0.19999999999999998,0.8166666666666667,0.000599684575081009,-0.0005066094162327062,-0.001763879716615217,-0.000657528784453613,-0.00025571294904954317,MVRR> HiA>NPZ > Agr>NPS 
critical_position,cumulative_kl,0.09999999999999999,0.8728885715695383,0.0,1.0,-0.12291376844298914,-0.029144873997059523,-0.10402014277027168,0.05180130826859871,-0.2187947982724836, Agr>NPZ >NPS >MVRR> HiA
critical_position,sampler_cumulative_kl,0.3,0.6238376647810728,0.19999999999999998,0.8166666666666667,-0.11984382612839302,-0.043942228022691175,-0.18853988471770813,0.12418263256808536,-0.6386079861846762, Agr>NPZ >MVRR>NPS > HiA
